# CRC simbol yang diminta modul vendor Infinity-X 3.12 (vendor_dlkm + vendor_boot), format: crc<TAB>simbol<TAB>contoh-modul
0xaeb082ad	_raw_read_unlock_bh	gpi.ko,mhi.ko,qca_cld3_adrastea.ko
0xa58af0a6	_raw_read_unlock_irq	mhi.ko
0xdf2ebb87	_raw_read_unlock_irqrestore	gpi.ko,mhi.ko,minidump.ko...
0xba8fbd64	_raw_spin_lock	bwmon.ko,camera.ko,cfg80211.ko...
0x0c3690fc	_raw_spin_lock_bh	camera.ko,cfg80211.ko,cnss2.ko...
0x8427cc7b	_raw_spin_lock_irq	glink_pkt.ko,mhi.ko,mhi_dev_dtr.ko...
0x34db050b	_raw_spin_lock_irqsave	arm_smmu.ko,audio_pkt_dlkm.ko,bam_dma.ko...
0xfef216eb	_raw_spin_trylock	msm_geni_serial.ko,qca_cld3_adrastea.ko,qcom_lpm.ko...
0x8518a4a6	_raw_spin_trylock_bh	msm_kgsl.ko,qca_cld3_adrastea.ko
0xb5b54b34	_raw_spin_unlock	bwmon.ko,camera.ko,cfg80211.ko...
0xe46021ca	_raw_spin_unlock_bh	camera.ko,cfg80211.ko,cnss2.ko...
0x4b750f53	_raw_spin_unlock_irq	glink_pkt.ko,mhi.ko,mhi_dev_dtr.ko...
0xd35cce70	_raw_spin_unlock_irqrestore	arm_smmu.ko,audio_pkt_dlkm.ko,bam_dma.ko...
0xe68efe41	_raw_write_lock	minidump.ko,msm_kgsl.ko,sched-walt.ko...
0x51a511eb	_raw_write_lock_bh	mhi.ko,qrtr.ko
0x3aca0190	_raw_write_lock_irq	gpi.ko,mhi.ko,msm_kgsl.ko...
0x5021bd81	_raw_write_lock_irqsave	mhi.ko,qcom_iommu_util.ko,sched-walt.ko...
0x40235c98	_raw_write_unlock	minidump.ko,msm_kgsl.ko,sched-walt.ko...
0xe7ab1ecc	_raw_write_unlock_bh	mhi.ko,qrtr.ko
0x9f76baf4	_raw_write_unlock_irq	gpi.ko,mhi.ko,msm_kgsl.ko...
0xeb078aee	_raw_write_unlock_irqrestore	mhi.ko,qcom_iommu_util.ko,sched-walt.ko...
0x944375db	_totalram_pages	mem-offline.ko
0xf439edca	activate_task	sched-walt.ko
0xcb419d41	adc_tm_channel_measure	icnss2.ko
0x54444e2d	adc_tm_disable_chan_meas	icnss2.ko
0x7eb808d0	add_cpu	cpu_hotplug.ko,guestvm_loader.ko,hyp_core_ctl.ko
0x2fb6de5d	add_device_randomness	socinfo.ko
0xbd7aaaee	add_memory	mem-offline.ko
0x690b988e	add_memory_subsection	mem_buf_dev.ko
0x6fd0c1c4	add_mtd_blktrans_dev	mtdblock.ko
0x65744673	add_timer	qca_cld3_adrastea.ko,qcom_wdt_core.ko
0x9c6febfc	add_uevent_var	gpr_dlkm.ko,mhi.ko,qti_battery_charger_main.ko...
0x4afb2238	add_wait_queue	gh_virtio_backend.ko,ipam.ko
0x1e19b0da	adjust_managed_page_count	msm_drm.ko
0x77e9eb37	aes_encrypt	qca_cld3_adrastea.ko
0x558b281d	aes_expandkey	qca_cld3_adrastea.ko
0xd170162c	alloc_anon_inode	zsmalloc.ko
0xe3ec2f2b	alloc_chrdev_region	audio_pkt_dlkm.ko,audpkt_ion_dlkm.ko,coresight-tmc.ko...
0x2e17c869	alloc_etherdev_mqs	rndisipam.ko
0x4b0dbb7e	alloc_io_pgtable_ops	qcom_iommu_util.ko
0x98fb14ea	alloc_netdev_mqs	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0x439c2cb1	alloc_skb_with_frags	qrtr.ko
0xdf9208c0	alloc_workqueue	aw882xx_dlkm.ko,bwmon.ko,camera.ko...
0x9a7e7b53	altmode_deregister_client	msm_drm.ko
0x87097cb6	altmode_deregister_notifier	msm_drm.ko
0xfd8ff2a5	altmode_register_client	msm_drm.ko
0xd647e74d	altmode_register_notifier	msm_drm.ko
0x107d0406	altmode_send_data	msm_drm.ko
0x9dcc2644	amba_bustype	arm_smmu.ko,coresight.ko
0xcd730b78	amba_driver_register	coresight-cti.ko,coresight-funnel.ko,coresight-replicator.ko...
0xe86520dd	amba_driver_unregister	coresight-cti.ko,coresight-funnel.ko,coresight-replicator.ko...
0x1840ff6f	android_debug_for_each_module	minidump.ko
0x8ee3d8d9	android_debug_per_cpu_symbol	minidump.ko
0x0d23f3d9	android_debug_symbol	minidump.ko
0x72e0e617	android_gki_sysctl_vals	hung_task_enh.ko,sched-walt.ko
0x7fbbd0bb	android_rvh_probe_register	mem-hooks.ko,qcom_cpu_vendor_hooks.ko,qcom_iommu_util.ko...
0xb96a2914	anon_inode_getfile	mem_buf.ko,smcinvoke_mod.ko
0x75fb9062	arch_timer_read_counter	camera.ko,msm_drm.ko,sysmon_subsystem_stats.ko...
0xe0b13336	argv_free	bwmon.ko
0x7380dffa	argv_split	bwmon.ko
0x14b89635	arm64_const_caps_ready	arm_smmu.ko,audio_pkt_dlkm.ko,aw882xx_dlkm.ko...
0xaf56600a	arm64_use_ng_mappings	camera.ko,coresight-hwevent.ko,coresight-tmc.ko...
0xd3752c27	atomic_notifier_call_chain	leds-qpnp-flash-v2.ko,phy-generic.ko,phy-msm-ssusb-qmp.ko...
0x2b9997fb	atomic_notifier_chain_register	cnss2.ko,dwc3-msm.ko,i2c-msm-geni.ko...
0x7181db30	atomic_notifier_chain_unregister	cnss2.ko,dwc3-msm.ko,leds-qpnp-flash-v2.ko...
0xc5656b4d	audio_notifier_deregister	audio_prm_dlkm.ko,gpr_dlkm.ko,pinctrl_lpi_dlkm.ko
0x4717c148	audio_notifier_probe_status	audio_prm_dlkm.ko,gpr_dlkm.ko,pinctrl_lpi_dlkm.ko
0xa7fe7810	audio_notifier_register	audio_prm_dlkm.ko,gpr_dlkm.ko,pinctrl_lpi_dlkm.ko
0x386bf0da	audio_pdr_service_deregister	q6_notifier_dlkm.ko
0xe4555ceb	audio_pdr_service_register	q6_notifier_dlkm.ko
0xe22d993f	audio_prm_set_cdc_earpa_duty_cycling_req	machine_dlkm.ko
0x0df30c99	audio_prm_set_lpass_clk_cfg	machine_dlkm.ko,wcd9xxx_dlkm.ko
0x8e0a0301	audio_prm_set_lpass_hw_core_req	wcd9xxx_dlkm.ko
0xad73041f	autoremove_wake_function	msm_drm.ko
0x2088e082	available_idle_cpu	sched-walt.ko
0xbf95c87a	backlight_device_get_by_type	msm_drm.ko
0x22444f95	backlight_device_register	msm_drm.ko
0x21d447db	backlight_device_set_brightness	msm_drm.ko
0xf09046cf	backlight_device_unregister	msm_drm.ko
0xcd7b507a	balance_dirty_pages_ratelimited	block2mtd.ko
0x263c3152	bcmp	block2mtd.ko,cfg80211.ko,goodix_core.ko...
0x63ca212e	bdget_disk	zram.ko
0x159ed20a	bdi_alloc	mtd.ko
0x173d2bff	bdi_put	mtd.ko
0xd9dd0d54	bdi_register	mtd.ko
0xc9524597	bdput	mtd.ko,zram.ko
0x0f0dd138	bio_endio	zram.ko
0xdac4913a	bitmap_allocate_region	stm_core.ko
0x64127b67	bitmap_find_next_zero_area_off	camera.ko,msm_kgsl.ko,pci-msm-drv.ko...
0xf474c21c	bitmap_print_to_pagebuf	coresight-cti.ko,qca_cld3_adrastea.ko,sched-walt.ko
0x574c2e74	bitmap_release_region	stm_core.ko
0x09ff0f97	blk_alloc_queue	zram.ko
0x0b918ad0	blk_cleanup_queue	mtd_blkdevs.ko,zram.ko
0xfb06179d	blk_execute_rq_nowait	sg.ko
0xc2acf8d3	blk_get_request	sg.ko
0x4247b92c	blk_mq_free_tag_set	mtd_blkdevs.ko
0x206bbbaa	blk_mq_freeze_queue	mtd_blkdevs.ko
0x776ba2fd	blk_mq_init_sq_queue	mtd_blkdevs.ko
0x103dd627	blk_mq_quiesce_queue	mtd_blkdevs.ko
0x1460fef4	blk_mq_rq_cpu	ufs_qcom.ko
0x00c14bfe	blk_mq_start_request	mtd_blkdevs.ko
0x617087e5	blk_mq_unfreeze_queue	mtd_blkdevs.ko
0xf61f911a	blk_mq_unquiesce_queue	mtd_blkdevs.ko
0x6ff3e8fb	blk_put_request	sg.ko
0x9e10d761	blk_queue_flag_clear	mtd_blkdevs.ko,zram.ko
0x29d52a80	blk_queue_flag_set	mtd_blkdevs.ko,zram.ko
0xecf94f82	blk_queue_io_min	zram.ko
0xcc9f1c79	blk_queue_io_opt	zram.ko
0x57b7e713	blk_queue_logical_block_size	mtd_blkdevs.ko,zram.ko
0xc61f3a19	blk_queue_max_discard_sectors	mtd_blkdevs.ko,zram.ko
0xba388f7e	blk_queue_max_write_zeroes_sectors	zram.ko
0xd2c1e391	blk_queue_physical_block_size	zram.ko
0x59f6a67e	blk_queue_write_cache	mtd_blkdevs.ko
0x8532f82c	blk_rq_map_user	sg.ko
0x8591ccf6	blk_rq_map_user_iov	sg.ko
0x442e756e	blk_rq_unmap_user	sg.ko
0x816d4c03	blk_update_request	mtd_blkdevs.ko
0x27639220	blk_verify_command	sg.ko
0xb21b1e79	blkdev_get_by_dev	block2mtd.ko
0xd1209bba	blkdev_get_by_path	block2mtd.ko
0x93ffb650	blkdev_put	block2mtd.ko
0x8317ad7c	blocking_notifier_call_chain	fsa4480-i2c.ko,goodix_core.ko,ipam.ko...
0xbb0c86a5	blocking_notifier_chain_register	fsa4480-i2c.ko,goodix_core.ko,ipam.ko...
0x963aa2a9	blocking_notifier_chain_unregister	fsa4480-i2c.ko,goodix_core.ko,ipam.ko...
0x53bd33a5	bpf_trace_run1	arm_smmu.ko,cfg80211.ko,frpc-adsprpc.ko...
0xfcaabc83	bpf_trace_run10	cfg80211.ko,msm_drm.ko,msm_kgsl.ko
0xf0d5861a	bpf_trace_run11	msm_drm.ko,sched-walt.ko
0x586bfba6	bpf_trace_run12	frpc-adsprpc.ko,msm_drm.ko
0xeb0901a6	bpf_trace_run2	camera.ko,cfg80211.ko,clk-qcom.ko...
0xf0cf2145	bpf_trace_run3	camera.ko,cfg80211.ko,frpc-adsprpc.ko...
0xdfc2be05	bpf_trace_run4	arm_smmu.ko,camera.ko,cfg80211.ko...
0x6dca6224	bpf_trace_run5	camera.ko,cfg80211.ko,clk-qcom.ko...
0x4d5fb1d2	bpf_trace_run6	cfg80211.ko,frpc-adsprpc.ko,msm_drm.ko...
0x42669949	bpf_trace_run7	camera.ko,cfg80211.ko,frpc-adsprpc.ko...
0x683bdf3a	bpf_trace_run8	msm_drm.ko,qcom-dcvs.ko,rmnet_core.ko...
0xea98bb28	bpf_trace_run9	qcom-dcvs.ko,sched-walt.ko
0xa7257344	btpower_get_chipset_version	bt_fm_slim.ko
0x3c46af60	btpower_register_slimdev	bt_fm_slim.ko
0x2bdbd776	build_skb	rmnet_core.ko
0xb228e90d	bus_find_device	camera.ko,coresight.ko,qcom_esoc.ko
0x7eedf2be	bus_for_each_dev	arm_smmu.ko,coresight.ko,qcom_esoc.ko
0x729df7c4	bus_register	coresight.ko,frpc-adsprpc.ko,gpr_dlkm.ko...
0xcbd12fd2	bus_set_iommu	arm_smmu.ko
0x9bb56529	bus_unregister	coresight.ko,frpc-adsprpc.ko,gpr_dlkm.ko...
0xda571594	cancel_delayed_work	cfg80211.ko,ipam.ko,msm-cvp.ko...
0xf8beca97	cancel_delayed_work_sync	altmode-glink.ko,aw882xx_dlkm.ko,cfg80211.ko...
0xd969d6f4	cancel_work_sync	altmode-glink.ko,arm_smmu.ko,bwmon.ko...
0xc6cbbc89	capable	mtd.ko,qca_cld3_adrastea.ko,qrtr.ko...
0xc073c37f	carveout_heap_add_memory	mem_buf.ko
0xfe986de4	carveout_heap_remove_memory	mem_buf.ko
0x109206e2	cdev_add	audio_pkt_dlkm.ko,audpkt_ion_dlkm.ko,coresight-tmc.ko...
0xda330e88	cdev_alloc	msm_drm.ko,qcom_sync_file.ko,qdss_bridge.ko...
0xa31acc31	cdev_del	audio_pkt_dlkm.ko,audpkt_ion_dlkm.ko,dcc_v2.ko...
0x866cc06f	cdev_device_add	mem_buf_dev.ko,usb_f_cdev.ko
0x845ef1d1	cdev_device_del	mem_buf_dev.ko,usb_f_cdev.ko
0x99bc7be6	cdev_init	audio_pkt_dlkm.ko,audpkt_ion_dlkm.ko,coresight-tmc.ko...
0x15a37cf3	cfg80211_calculate_bitrate	qca_cld3_adrastea.ko
0x7a79b4e6	cfg80211_ch_switch_notify	qca_cld3_adrastea.ko
0xef265f27	cfg80211_chandef_create	qca_cld3_adrastea.ko,wil6210.ko
0x901ed5c0	cfg80211_check_combinations	wil6210.ko
0xf1a8e503	cfg80211_classify8021d	wil6210.ko
0xf4e79daf	cfg80211_connect_done	qca_cld3_adrastea.ko,wil6210.ko
0x36be5c47	cfg80211_cqm_pktloss_notify	wil6210.ko
0x26f266fb	cfg80211_cqm_rssi_notify	wil6210.ko
0x9a7e82d7	cfg80211_del_sta_sinfo	qca_cld3_adrastea.ko,wil6210.ko
0x56d15730	cfg80211_disconnected	qca_cld3_adrastea.ko,wil6210.ko
0xb1c28b27	cfg80211_external_auth_request	qca_cld3_adrastea.ko
0x9d6cba30	cfg80211_find_elem_match	wil6210.ko
0x79b82a71	cfg80211_find_vendor_elem	wil6210.ko
0xdbb4782d	cfg80211_ft_event	wil6210.ko
0x3a63d1bc	cfg80211_get_bss	qca_cld3_adrastea.ko,wil6210.ko
0xb96412b0	cfg80211_get_drvinfo	wil6210.ko
0x7ae7001e	cfg80211_gtk_rekey_notify	qca_cld3_adrastea.ko
0x6fc51b51	cfg80211_inform_bss_frame_data	qca_cld3_adrastea.ko,wil6210.ko
0xfa1fb930	cfg80211_mgmt_tx_status	qca_cld3_adrastea.ko,wil6210.ko
0x5f4d63da	cfg80211_michael_mic_failure	qca_cld3_adrastea.ko
0x25acc56b	cfg80211_new_sta	qca_cld3_adrastea.ko,wil6210.ko
0x73fca86b	cfg80211_pmksa_candidate_notify	qca_cld3_adrastea.ko
0x0a413393	cfg80211_probe_status	wil6210.ko
0xc2a311b8	cfg80211_put_bss	qca_cld3_adrastea.ko,wil6210.ko
0x18ee1ed5	cfg80211_ready_on_channel	qca_cld3_adrastea.ko,wil6210.ko
0x220d6472	cfg80211_ref_bss	wil6210.ko
0x03c58b39	cfg80211_remain_on_channel_expired	qca_cld3_adrastea.ko,wil6210.ko
0xc4248da0	cfg80211_roamed	qca_cld3_adrastea.ko,wil6210.ko
0x57dfa00e	cfg80211_rx_mgmt_khz	qca_cld3_adrastea.ko,wil6210.ko
0xb0fe23ca	cfg80211_rx_unprot_mlme_mgmt	qca_cld3_adrastea.ko
0x9890d055	cfg80211_scan_done	qca_cld3_adrastea.ko,wil6210.ko
0x5e504522	cfg80211_sched_scan_results	qca_cld3_adrastea.ko,wil6210.ko
0x0bb8de6f	cfg80211_stop_iface	qca_cld3_adrastea.ko
0x2ed9da36	cfg80211_tdls_oper_request	qca_cld3_adrastea.ko
0x60086fcb	cfg80211_unlink_bss	qca_cld3_adrastea.ko
0x78912f9f	cfg80211_unregister_wdev	wil6210.ko
0x5075340e	cfg80211_update_owe_info_event	qca_cld3_adrastea.ko
0xa1f2ee3d	cfg80211_vendor_cmd_get_sender	qca_cld3_adrastea.ko
0xdee08106	cfg80211_vendor_cmd_reply	qca_cld3_adrastea.ko,wil6210.ko
0x0bbcbeb5	cgroup_path_ns	msm_sysstats.ko
0xd28e85de	cgroup_taskset_first	sched-walt.ko
0xe394ce72	cgroup_taskset_next	sched-walt.ko
0xbaf0ea57	check_move_unevictable_pages	msm_kgsl.ko
0xaec0cdf1	check_preempt_curr	sched-walt.ko
0x11a31520	check_smartpa_type	aw882xx_dlkm.ko,fs19xx_dlkm.ko
0x2db3bc61	check_zeroed_user	msm_kgsl.ko
0xc4a8b336	class_create_file_ns	aw882xx_dlkm.ko
0xaed3d17e	class_destroy	audio_pkt_dlkm.ko,audpkt_ion_dlkm.ko,bt_fm_slim.ko...
0x05754957	class_find_device	stm_core.ko
0xd2b0e789	class_for_each_device	mem_buf_dev.ko
0x1ef3a86c	class_interface_unregister	sg.ko
0x0aeb858c	class_remove_file_ns	aw882xx_dlkm.ko
0x1030b692	class_unregister	aw882xx_dlkm.ko,cfg80211.ko,mtd.ko...
0x0c567a5e	cld80211_get_genl_family	qca_cld3_adrastea.ko
0x63c909ed	cleanup_srcu_struct	msm_kgsl.ko,stm_core.ko
0x3d9ee9f0	clear_page	msm_kgsl.ko
0x8e8b6863	clk_alpha_pll_fixed_lucid_evo_ops	gcc-parrot.ko,gcc-ravelin.ko
0x1cea6292	clk_alpha_pll_lucid_evo_ops	camcc-parrot.ko,camcc-ravelin.ko,dispcc-parrot.ko...
0x38942b1b	clk_alpha_pll_postdiv_lucid_evo_ops	camcc-parrot.ko,camcc-ravelin.ko,gcc-parrot.ko...
0x5cb505c1	clk_alpha_pll_postdiv_rivian_evo_ops	camcc-parrot.ko,camcc-ravelin.ko
0xc6721d97	clk_alpha_pll_regs	camcc-parrot.ko,camcc-ravelin.ko,dispcc-parrot.ko...
0xc8f5400c	clk_alpha_pll_rivian_evo_ops	camcc-parrot.ko,camcc-ravelin.ko
0x9d3c8bc4	clk_branch2_aon_ops	gcc-parrot.ko,gcc-ravelin.ko,gpucc-parrot.ko...
0x87e55539	clk_branch2_hw_ctl_ops	gcc-parrot.ko,gcc-ravelin.ko
0xf12642ef	clk_branch2_ops	camcc-parrot.ko,camcc-ravelin.ko,dispcc-parrot.ko...
0x479f7d4b	clk_bulk_disable	icc-rpmh.ko,msm_kgsl.ko,qcom_q6v5_adsp.ko...
0xec68ba70	clk_bulk_enable	icc-rpmh.ko,msm_kgsl.ko,qcom_q6v5_adsp.ko...
0xeafe07b8	clk_bulk_prepare	icc-rpmh.ko,msm_kgsl.ko,qcom_q6v5_adsp.ko...
0xa8caa845	clk_bulk_put_all	icc-rpmh.ko
0x63c08029	clk_bulk_unprepare	icc-rpmh.ko,msm_kgsl.ko,qcom_q6v5_adsp.ko...
0x40fe4de8	clk_byte2_ops	dispcc-parrot.ko,dispcc-ravelin.ko
0xd91fe1c9	clk_debug_measure_add	clk-dummy.ko
0x71dc416b	clk_debug_measure_register	debugcc-parrot.ko,debugcc-ravelin.ko
0x61b21dd0	clk_debug_mux_ops	debugcc-parrot.ko,debugcc-ravelin.ko
0xb6e6d99d	clk_disable	arm_smmu.ko,bam_dma.ko,btpower.ko...
0x759124df	clk_dp_ops	dispcc-parrot.ko
0xa0907d04	clk_dummy_ops	debugcc-parrot.ko,debugcc-ravelin.ko
0x815588a6	clk_enable	arm_smmu.ko,bam_dma.ko,btpower.ko...
0x274e799a	clk_fixed_factor_ops	clk-qcom.ko
0xd484b507	clk_fixed_rate_ops	clk-qcom.ko
0xb770a9bd	clk_get	camera.ko,clk-qcom.ko,clk-spmi-pmic-div.ko...
0x556e4390	clk_get_rate	arm_smmu.ko,camera.ko,clk-qcom.ko...
0xee3aa642	clk_hw_get_flags	clk-qcom.ko
0xb62ec837	clk_hw_get_name	clk-qcom.ko,debugcc-parrot.ko,debugcc-ravelin.ko...
0xcc8b1059	clk_hw_get_num_parents	clk-qcom.ko,wcd9xxx_dlkm.ko
0x1f649fb1	clk_hw_get_parent	clk-qcom.ko
0xd5226df3	clk_hw_get_parent_by_index	clk-qcom.ko
0xc579ba2d	clk_hw_get_rate	clk-qcom.ko
0x3aa8fe71	clk_hw_is_enabled	clk-qcom.ko
0x6bbd50a6	clk_hw_is_prepared	clk-qcom.ko,clk-rpmh.ko
0x17128d7b	clk_hw_register	qcom_aoss.ko
0xb4f74ad4	clk_hw_round_rate	clk-qcom.ko
0x14316d81	clk_hw_unregister	qcom_aoss.ko
0x0796b784	clk_lucid_evo_pll_configure	camcc-parrot.ko,camcc-ravelin.ko,dispcc-parrot.ko...
0x60091316	clk_notifier_register	sdpm_clk.ko
0x719e17ff	clk_notifier_unregister	sdpm_clk.ko
0xae4e2284	clk_pixel_ops	dispcc-parrot.ko,dispcc-ravelin.ko
0x7c9a7371	clk_prepare	arm_smmu.ko,bam_dma.ko,btpower.ko...
0x2e1ca751	clk_put	camera.ko,clk-qcom.ko,clk-spmi-pmic-div.ko...
0x89110538	clk_rcg2_floor_ops	gcc-ravelin.ko
0x7796d3ff	clk_rcg2_ops	camcc-parrot.ko,camcc-ravelin.ko,dispcc-parrot.ko...
0x584b0b18	clk_register	msm_drm.ko
0xdd078d2b	clk_regmap_div_ops	dispcc-parrot.ko
0x8352a6e8	clk_regmap_div_ro_ops	dispcc-parrot.ko,dispcc-ravelin.ko,gcc-parrot.ko...
0xe3f03dfa	clk_regmap_mux_closest_ops	gcc-parrot.ko,gcc-ravelin.ko
0x6259d291	clk_restore_context	clk-qcom.ko
0x7d00dd78	clk_rivian_evo_pll_configure	camcc-parrot.ko,camcc-ravelin.ko
0x43f81957	clk_round_rate	arm_smmu.ko,camera.ko,clk-qcom.ko...
0x2396c7f0	clk_set_parent	msm_drm.ko,pci-msm-drv.ko,phy-msm-ssusb-qmp.ko...
0x76d9b876	clk_set_rate	arm_smmu.ko,camera.ko,clk-qcom.ko...
0x266dca8b	clk_sync_state	clk-qcom.ko
0xb077e70a	clk_unprepare	arm_smmu.ko,bam_dma.ko,btpower.ko...
0x1c66529e	cma_alloc	minidump.ko,qcom_dma_heaps.ko,qcom_iommu_util.ko
0xd8ae08a1	cma_get_name	cnss2.ko
0xc9a73749	cma_release	minidump.ko,qcom_dma_heaps.ko,qcom_iommu_util.ko
0x90651c92	cmd_db_is_standalone	qcom_rpmh.ko
0x08e39398	cmd_db_read_addr	clk-rpmh.ko,cnss2.ko,dcvs_fp.ko...
0xf0b2419f	cmd_db_read_aux_data	clk-rpmh.ko,dcvs_fp.ko,icc-rpmh.ko...
0x450d9a35	cmd_db_read_slave_id	rpmh-regulator.ko
0x5203d176	cmd_db_ready	cnss2.ko,qcom_rpmh.ko
0xb65296d9	cnss_plat_ipc_qmi_daemon_config	cnss2.ko
0x5657b1fe	cnss_plat_ipc_qmi_file_download	cnss2.ko
0x9546e7ec	cnss_plat_ipc_qmi_file_upload	cnss2.ko
0xce10a382	cnss_plat_ipc_register	cnss2.ko
0x7e699049	cnss_plat_ipc_unregister	cnss2.ko
0x42ac3501	cnss_utils_get_wlan_derived_mac_address	qca_cld3_adrastea.ko
0x6c694aef	cnss_utils_get_wlan_mac_address	qca_cld3_adrastea.ko
0xeecb40b4	cnss_utils_get_wlan_unsafe_channel	qca_cld3_adrastea.ko
0xecb8febc	cnss_utils_increment_driver_load_cnt	qca_cld3_adrastea.ko
0x6d7535cb	cnss_utils_set_wlan_unsafe_channel	qca_cld3_adrastea.ko
0x1e9e70e6	cnss_utils_wlan_get_dfs_nol	qca_cld3_adrastea.ko
0x8759c48e	cnss_utils_wlan_set_dfs_nol	qca_cld3_adrastea.ko
0xbffde8ec	compat_alloc_user_space	frpc-adsprpc.ko,qcedev-mod.ko,qseecom-mod.ko
0xfb13a35c	compat_ptr_ioctl	mem_buf.ko,stm_core.ko
0xa6257a2f	complete	altmode-glink.ko,camera.ko,cdsprm.ko...
0x93d6dd8c	complete_all	camera.ko,cdsprm.ko,cnss2.ko...
0x26cc73c3	complete_and_exit	qca_cld3_adrastea.ko
0xddf6ad7a	completion_done	camera.ko,glink_pkt.ko,msm_drm.ko...
0xa76d9111	component_add	camera.ko,msm_drm.ko,msm_kgsl.ko...
0xecf2f2c3	component_bind_all	camera.ko,msm_drm.ko,msm_kgsl.ko...
0x8a44ba45	component_del	camera.ko,msm_kgsl.ko,wcd937x_slave_dlkm.ko...
0xde57ffe2	component_master_add_with_match	camera.ko,msm_drm.ko,msm_kgsl.ko...
0x5b2a7703	component_master_del	camera.ko,msm_drm.ko,msm_kgsl.ko...
0xdc8a5b30	component_match_add_release	camera.ko,msm_drm.ko,msm_kgsl.ko...
0x9178093b	component_unbind_all	camera.ko,msm_drm.ko,msm_kgsl.ko...
0xe146dae9	config_ep_by_speed	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x1e2876a2	config_group_init	stm_core.ko
0xabedbe94	config_group_init_type_name	stm_core.ko,usb_f_ccid.ko,usb_f_cdev.ko...
0xc126a3fe	config_item_get	stm_core.ko
0x74396437	config_item_put	stm_core.ko
0xc4eb3fbe	configfs_register_subsystem	stm_core.ko
0xb1a706cc	configfs_unregister_subsystem	stm_core.ko
0x2592fc6c	console_printk	pm8941-pwrkey.ko
0x581b212b	console_stop	msm_geni_serial.ko
0x0366307a	console_suspend_enabled	msm_geni_serial.ko
0xd0d3d85c	consume_skb	cfg80211.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0xa714dd23	contig_page_data	mem-hooks.ko,mem-offline.ko,msm_sysstats.ko...
0x4531ab62	copy_from_kernel_nofault	qcom_cpu_vendor_hooks.ko
0x68d6b22e	core_ctl_notifier_register	msm_performance.ko
0xbfa9e450	core_ctl_notifier_unregister	msm_performance.ko
0xfb290810	coresight_add_sysfs_link	coresight-cti.ko
0x5a00e552	coresight_alloc_device_name	coresight-csr.ko,coresight-cti.ko,coresight-dummy.ko...
0xecfb329f	coresight_barrier_pkt	coresight-tmc.ko
0xc7fc5b2b	coresight_claim_device	coresight-cti.ko,coresight-tmc.ko
0xa972f735	coresight_claim_device_unlocked	coresight-funnel.ko,coresight-replicator.ko
0xb4feef5a	coresight_csr_get	coresight-hwevent.ko,coresight-tmc.ko
0x4dcbd5e8	coresight_csr_hwctrl_set	coresight-hwevent.ko
0xb437edd3	coresight_csr_set_byte_cntr	coresight-tmc.ko
0x4920e280	coresight_csr_set_etr_atid	coresight-tmc.ko
0x5e0decfd	coresight_disable	coresight-stm.ko,coresight-tpdm.ko
0x14b9f610	coresight_disclaim_device	coresight-cti.ko,coresight-tmc.ko
0xb6c76f38	coresight_disclaim_device_unlocked	coresight-cti.ko,coresight-funnel.ko,coresight-replicator.ko...
0xb1c7579f	coresight_enable	coresight-stm.ko
0x255dcc84	coresight_find_csdev_by_fwnode	coresight-cti.ko
0xb0341197	coresight_get_platform_data	coresight-csr.ko,coresight-dummy.ko,coresight-funnel.ko...
0xca233551	coresight_register	coresight-csr.ko,coresight-cti.ko,coresight-dummy.ko...
0x2d61a1cb	coresight_remove_csr_ops	coresight-tmc.ko
0x4a0e600f	coresight_remove_cti_ops	coresight-cti.ko
0xa3dd2e83	coresight_remove_sysfs_link	coresight-cti.ko
0x5b75c7e7	coresight_set_assoc_ectdev_mutex	coresight-cti.ko
0xdbb96161	coresight_set_csr_ops	coresight-tmc.ko
0xd4257cfd	coresight_set_cti_ops	coresight-cti.ko
0xeca1a8e2	coresight_timeout	coresight-stm.ko,coresight-tmc.ko
0xb0fce902	coresight_unregister	coresight-csr.ko,coresight-cti.ko,coresight-dummy.ko...
0x62ad2053	cpu_bit_bitmap	qca_cld3_adrastea.ko,qcom_lpm.ko
0xec2fc692	cpu_hwcap_keys	arm_smmu.ko,audio_pkt_dlkm.ko,aw882xx_dlkm.ko...
0x8b9f70c7	cpu_hwcaps	audio_pkt_dlkm.ko,aw882xx_dlkm.ko,btpower.ko...
0x54023c4e	cpu_irqtime	sched-walt.ko
0x589e1a22	cpu_latency_qos_add_request	cdsprm.ko,cnss2.ko,dwc3-msm.ko...
0x3aaa15b2	cpu_latency_qos_remove_request	cnss2.ko,dwc3-msm.ko,msm-cvp.ko...
0x7537226a	cpu_latency_qos_request_active	dwc3-msm.ko,msm-cvp.ko
0xdc528096	cpu_latency_qos_update_request	cdsprm.ko,dwc3-msm.ko,swr_ctrl_dlkm.ko
0x3465caa3	cpu_maps_update_begin	sched-walt.ko
0x7f62a045	cpu_maps_update_done	sched-walt.ko
0x7a2af7b4	cpu_number	arm_smmu.ko,bwmon.ko,camera.ko...
0x444f1735	cpu_pm_register_notifier	coresight-cti.ko,qcom-pmu-lib.ko,qcom_rpmh.ko...
